시설물명,위도,경도,카테고리
횡단보도_분당-229,37.347294,127.123471,횡단보도
횡단보도_분당-230,37.345059,127.125317,횡단보도
횡단보도_분당-231,37.383587,127.132472,횡단보도
횡단보도_분당-232,37.383408,127.135879,횡단보도
횡단보도_분당-233,37.38351,127.139412,횡단보도
횡단보도_분당-234,37.383538,127.143165,횡단보도
횡단보도_분당-235,37.384068,127.15063,횡단보도
횡단보도_분당-236,37.378495,127.106394,횡단보도
횡단보도_분당-237,37.376192,127.110346,횡단보도
횡단보도_분당-238,37.375405,127.110378,횡단보도
횡단보도_분당-239,37.412656,127.125502,횡단보도
횡단보도_분당-240,37.410679,127.125665,횡단보도
횡단보도_분당-241,37.386536,127.121227,횡단보도
