시설물명,위도,경도,카테고리
무단횡단방지펜스_성남-01-017_286,37.389381,127.081209,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_287,37.389124,127.081124,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_288,37.388566,127.080508,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_289,37.388757,127.080101,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_290,37.388676,127.079873,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_291,37.389001,127.078931,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_292,37.388884,127.078848,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_293,37.389108,127.078383,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_294,37.389119,127.077671,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_295,37.389162,127.078086,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_296,37.389379,127.076881,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_297,37.389238,127.075935,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_298,37.389368,127.075891,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_299,37.389344,127.075018,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_300,37.389425,127.075235,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_301,37.389037,127.075387,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_302,37.388999,127.075557,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_303,37.389727,127.075563,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_304,37.389914,127.075574,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_305,37.391594,127.068964,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_306,37.391625,127.067517,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_307,37.391437,127.067312,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_308,37.391341,127.067182,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_309,37.391321,127.068331,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_310,37.391467,127.068387,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_311,37.391489,127.068821,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_312,37.391056,127.068071,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_313,37.391137,127.067837,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_314,37.390965,127.067803,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_315,37.390811,127.067782,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_316,37.391816,127.067926,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_317,37.391769,127.068145,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_318,37.391904,127.068168,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_319,37.392202,127.068009,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_320,37.392231,127.068018,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_321,37.392261,127.068223,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_322,37.392447,127.067983,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_323,37.392554,127.067621,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_324,37.392621,127.066932,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_325,37.392674,127.066341,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_326,37.392721,127.066353,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_327,37.392684,127.066814,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_328,37.392655,127.067212,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_329,37.392603,127.067777,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_330,37.392651,127.068031,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_331,37.392448,127.068269,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_332,37.392619,127.068539,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_333,37.392757,127.068458,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_334,37.392796,127.068919,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_335,37.392891,127.068745,무단횡단방지펜스
무단횡단방지펜스_성남-01-018_336,37.393026,127.069539,무단횡단방지펜스
무단횡단방지펜스_성남-01-019_337,37.392461,127.098315,무단횡단방지펜스
