연번,시,구,동,관리번호,지번주소,도로명주소,설치일자,카메라대수,위도,경도,데이터기준일자
2322.0,경기도 성남시,분당구,야탑3동,분당야탑3-A-54,야탑3동 327-9,,2022-10,3.0,37.414456,127.138614,2025-11-12
2323.0,경기도 성남시,분당구,야탑3동,분당야탑3-A-55,야탑3동 327-5,,2022-10,3.0,37.413753,127.14426,2025-11-12
2324.0,경기도 성남시,분당구,야탑3동,분당야탑3-A-56,야탑3동 197-2(1),야탑로 233,2023-09,5.0,37.406429,127.148441,2025-11-12
2325.0,경기도 성남시,분당구,야탑3동,분당야탑3-A-57,야탑3동 197-2(2),야탑로153번길 4-11,2023-09,5.0,37.406523,127.152116,2025-11-12
2326.0,경기도 성남시,분당구,야탑3동,분당야탑3-A-58,야탑3동 266,"미금로 246 (금곡동, 청솔마을주공6단지아파트)",2023-09,4.0,37.410522,127.138703,2025-11-12
2327.0,경기도 성남시,분당구,야탑3동,분당야탑3-A-59,야탑3동 480-7,,2023-09,3.0,37.407084,127.136323,2025-11-12
2328.0,경기도 성남시,분당구,야탑3동,분당야탑3-A-60,야탑3동 281-7,,2023-08,5.0,37.41296,127.136381,2025-11-12
2329.0,경기도 성남시,분당구,야탑3동,분당야탑3-A-61,야탑3동 299-12,,2023-11,4.0,37.411189,127.135994,2025-11-12
2330.0,경기도 성남시,분당구,야탑3동,분당야탑3-A-62,야탑동 174-1,금곡로 243 (금곡동),2024-10,4.0,37.407876,127.144582,2025-11-12
2331.0,경기도 성남시,분당구,야탑3동,분당야탑3-A-63,야탑동 316-6,,2024-10,5.0,37.410062,127.136699,2025-11-12
2332.0,경기도 성남시,분당구,금곡동,분당금곡-A-1,금곡동 126번지,,2010,3.0,37.354886,127.110201,2025-11-12
2333.0,경기도 성남시,분당구,금곡동,분당금곡-A-2,금곡동 135번지,궁내로22번길 32 (궁내동),2010,5.0,37.35388,127.1132,2025-11-12
2334.0,경기도 성남시,분당구,금곡동,분당금곡-A-3,금곡동 104-4번지,,2010,3.0,37.362841,127.099417,2025-11-12
2335.0,경기도 성남시,분당구,금곡동,분당금곡-A-4,금곡동 146번지,,2011,5.0,37.351603,127.110778,2025-11-12
2336.0,경기도 성남시,분당구,금곡동,분당금곡-A-5,금곡동 131번지,미금로 232 (금곡동),2012,3.0,37.354416,127.114589,2025-11-12
2337.0,경기도 성남시,분당구,금곡동,분당금곡-A-6,금곡동 183번지,"미금로 215 (금곡동, 청솔마을대원아파트)",2012,4.0,37.355075,127.106409,2025-11-12
2338.0,경기도 성남시,분당구,금곡동,분당금곡-A-7,금곡동 175번지,쇳골로 35-1 (금곡동),2013,4.0,37.351584,127.106627,2025-11-12
2339.0,경기도 성남시,분당구,금곡동,분당금곡-A-8,궁내동 285-1번지,궁내로40번길 25 (궁내동),2013,4.0,37.371478,127.100895,2025-11-12
2340.0,경기도 성남시,분당구,금곡동,분당금곡-A-9,금곡동 199-2번지,,2013,4.0,37.350586,127.107925,2025-11-12
2341.0,경기도 성남시,분당구,금곡동,분당금곡-A-10,금곡동 66-5번지,,2014,5.0,37.363233,127.096679,2025-11-12
2342.0,경기도 성남시,분당구,금곡동,분당금곡-A-11,금곡동 133-1번지,,2014,5.0,37.352847,127.112376,2025-11-12
2343.0,경기도 성남시,분당구,금곡동,분당금곡-A-12,금곡동 141번지,,2014,5.0,37.35132,127.111279,2025-11-12
2344.0,경기도 성남시,분당구,금곡동,분당금곡-A-13,금곡동 46-6번지,동원로 4 (동원동),2014,4.0,37.362946,127.097428,2025-11-12
2345.0,경기도 성남시,분당구,금곡동,분당금곡-A-14,궁내동 327-11번지,,2015,5.0,37.37032,127.09934,2025-11-12
2346.0,경기도 성남시,분당구,금곡동,분당금곡-A-15,궁내동 184-12번지,,2011,2.0,37.363711,127.103539,2025-11-12
2347.0,경기도 성남시,분당구,금곡동,분당금곡-A-16,궁내동 198-20번지,,2011,2.0,37.364061,127.102813,2025-11-12
2348.0,경기도 성남시,분당구,금곡동,분당금곡-A-17,금곡동 127-1번지,쇳골북로 10 (궁내동),2015,2.0,37.354818,127.108819,2025-11-12
2349.0,경기도 성남시,분당구,금곡동,분당금곡-A-18,궁내동 247번지,"정자일로 21 (금곡동, 삼라마이다스빌)",2010,4.0,37.369613,127.099166,2025-11-12
2350.0,경기도 성남시,분당구,금곡동,분당금곡-A-20,동원동 59-20번지,궁내로40번길 3 (궁내동),2011,4.0,37.344656,127.101227,2025-11-12
2351.0,경기도 성남시,분당구,금곡동,분당금곡-A-21,궁내동 245번지,궁내로7번길 15 (궁내동),2016,4.0,37.37033,127.10142,2025-11-12
2352.0,경기도 성남시,분당구,금곡동,분당금곡-A-22,금곡동 135번지,,2016,5.0,37.35366,127.11323,2025-11-12
2353.0,경기도 성남시,분당구,금곡동,분당금곡-A-23,궁내동 364-4번지,궁내로76번길 4 (궁내동),2017-12,4.0,37.37038,127.09401,2025-11-12
2354.0,경기도 성남시,분당구,금곡동,분당금곡-A-24,궁내동 189-4번지,금곡로 283,2018-07,4.0,37.3637,127.10032,2025-11-12
2355.0,경기도 성남시,분당구,금곡동,분당금곡-A-25,금곡동 208번지,정자일로 33,2018-07,4.0,37.35137,127.10542,2025-11-12
2356.0,경기도 성남시,분당구,금곡동,분당금곡-A-26,궁내동 352-1번지,궁내로 52,2018-07,4.0,37.36984,127.09693,2025-11-12
2357.0,경기도 성남시,분당구,금곡동,분당금곡-A-27,궁내동 239-3번지,돌마로 87,2019-09,5.0,37.36837,127.10023,2025-11-12
2358.0,경기도 성남시,분당구,금곡동,분당금곡-A-28,금곡동 216번지,성남대로171번길 14,2019-09,5.0,37.35221,127.11615,2025-11-12
2359.0,경기도 성남시,분당구,금곡동,분당금곡-A-29,궁내동 362-8번지,궁내로 8,2019-09,4.0,37.37088,127.09324,2025-11-12
2360.0,경기도 성남시,분당구,금곡동,분당금곡-A-30,금곡동 124번지,,2019-12,6.0,37.35641,127.11086,2025-11-12
2361.0,경기도 성남시,분당구,금곡동,분당금곡-A-31,금곡동 200,궁내로40번길 37-9,2020-07,4.0,37.352611,127.105331,2025-11-12
2362.0,경기도 성남시,분당구,금곡동,분당금곡-A-32,궁내동 350-5,궁내로 35,2020-07,4.0,37.370087,127.095755,2025-11-12
2363.0,경기도 성남시,분당구,금곡동,분당금곡-A-33,금곡동 151,,2020-07,5.0,37.350142,127.112069,2025-11-12
2364.0,경기도 성남시,분당구,금곡동,분당금곡-A-34,금곡동 174,,2020-07,5.0,37.351389,127.106963,2025-11-12
2365.0,경기도 성남시,분당구,금곡동,분당금곡-A-35,궁내동 344-1,,2020-12,5.0,37.369628,127.100636,2025-11-12
2366.0,경기도 성남시,분당구,금곡동,분당금곡-A-36,금곡동 214,쇳골북로32번길 24,2022-12,9.0,37.354998,127.114125,2025-11-12
2367.0,경기도 성남시,분당구,금곡동,분당금곡-A-37,궁내동 284-1,성남대로 170,2021-06,4.0,37.370953,127.101274,2025-11-12
2368.0,경기도 성남시,분당구,금곡동,분당금곡-A-38,궁내동 366-2,성남대로 165,2021-06,3.0,37.369547,127.097991,2025-11-12
2369.0,경기도 성남시,분당구,금곡동,분당금곡-A-39,금곡동 141,돌마로 43,2022-06,5.0,37.35099,127.11499,2025-11-12
2370.0,경기도 성남시,분당구,금곡동,분당금곡-A-40,궁내동 324,,2022-08,5.0,37.371113,127.100282,2025-11-12
2371.0,경기도 성남시,분당구,금곡동,분당금곡-A-41,금곡동 125,,2022-08,5.0,37.355489,127.112674,2025-11-12
2372.0,경기도 성남시,분당구,금곡동,분당금곡-A-42,금곡동 73-8,대왕판교로 171,2022-08,3.0,37.364826,127.09789,2025-11-12
2373.0,경기도 성남시,분당구,금곡동,분당금곡-A-43,금곡동 159,,2022-12,4.0,37.351308,127.109046,2025-11-12
2374.0,경기도 성남시,분당구,금곡동,분당금곡-A-44,금곡동 161,구미로 60 (구미동),2022-12,5.0,37.350157,127.108577,2025-11-12
2375.0,경기도 성남시,분당구,금곡동,분당금곡-A-45,금곡동 168,,2022-12,5.0,37.350088,127.10641,2025-11-12
2376.0,경기도 성남시,분당구,금곡동,분당금곡-A-46,금곡동 160-2,미금일로79번길 6 (구미동),2023-11,4.0,37.350569,127.109881,2025-11-12
2377.0,경기도 성남시,분당구,금곡동,분당금곡-A-47,금곡동 144,구미로 191 (구미동),2023-11,5.0,37.353393,127.108996,2025-11-12
2378.0,경기도 성남시,분당구,금곡동,분당금곡-A-48,금곡동 300-20,금곡로23번길 17 (구미동),2023-11,4.0,37.359043,127.101664,2025-11-12
2379.0,경기도 성남시,분당구,금곡동,분당금곡-A-49,금곡동 198,금곡로 90 (구미동),2023-11,3.0,37.35658,127.105947,2025-11-12
2380.0,경기도 성남시,분당구,구미동,분당구미-A-1,구미동 203-1번지,,2010,5.0,37.338045,127.116094,2025-11-12
2381.0,경기도 성남시,분당구,구미동,분당구미-A-2,구미동 108번지,,2010,4.0,37.34469,127.11843,2025-11-12
2382.0,경기도 성남시,분당구,구미동,분당구미-A-3,구미동 143-3번지,금곡로11번길 4 (구미동),2010,5.0,37.345406,127.110897,2025-11-12
2383.0,경기도 성남시,분당구,구미동,분당구미-A-4,구미동 289-3번지,,2018-07,4.0,37.34391,127.12789,2025-11-12
2384.0,경기도 성남시,분당구,구미동,분당구미-A-5,구미동 296번지,,2018-07,4.0,37.34505,127.12463,2025-11-12
2385.0,경기도 성남시,분당구,구미동,분당구미-A-6,구미동 299번지,,2018-07,4.0,37.34068,127.1221,2025-11-12
2386.0,경기도 성남시,분당구,구미동,분당구미-A-7,구미동 114번지,,2011,4.0,37.344434,127.114087,2025-11-12
2387.0,경기도 성남시,분당구,구미동,분당구미-A-8,구미동 206번지,,2012,5.0,37.33745,127.11729,2025-11-12
2388.0,경기도 성남시,분당구,구미동,분당구미-A-9,구미동 127-6번지,,2013,4.0,37.343925,127.110361,2025-11-12
2389.0,경기도 성남시,분당구,구미동,분당구미-A-10,구미동 193-1번지,미금로22번길 25 (구미동),2013,4.0,37.339668,127.112242,2025-11-12
2390.0,경기도 성남시,분당구,구미동,분당구미-A-11,구미동 281번지,무지개로 129 (구미동),2012,4.0,37.3431,127.12462,2025-11-12
2391.0,경기도 성남시,분당구,구미동,분당구미-A-12,구미동 230번지,미금로 121 (구미동),2013,4.0,37.339794,127.122776,2025-11-12
2392.0,경기도 성남시,분당구,구미동,분당구미-A-13,구미동 279번지,구미로185번길 30 (구미동),2013,4.0,37.342224,127.125836,2025-11-12
2393.0,경기도 성남시,분당구,구미동,분당구미-A-14,구미동 239번지,,2013,4.0,37.340482,127.124787,2025-11-12
2394.0,경기도 성남시,분당구,구미동,분당구미-A-15,구미동 252번지,,2013,4.0,37.340204,127.126082,2025-11-12
2395.0,경기도 성남시,분당구,구미동,분당구미-A-16,구미동 215번지,,2013,3.0,37.337572,127.119038,2025-11-12
2396.0,경기도 성남시,분당구,구미동,분당구미-A-17,구미동 241번지,,2013,3.0,37.340378,127.118599,2025-11-12
2397.0,경기도 성남시,분당구,구미동,분당구미-A-18,구미동 115번지,구미로130번길 20 (구미동),2013,3.0,37.344191,127.116023,2025-11-12
2398.0,경기도 성남시,분당구,구미동,분당구미-A-19,구미동 295번지,"미금로 23 (구미동, 무지개마을대림아파트)",2013,3.0,37.346413,127.127296,2025-11-12
2399.0,경기도 성남시,분당구,구미동,분당구미-A-20,구미동 187-9번지,,2012,5.0,37.3396,127.11164,2025-11-12
2400.0,경기도 성남시,분당구,구미동,분당구미-A-21,구미동 294번지,금곡로23번길 15-5 (구미동),2014,4.0,37.344699,127.126552,2025-11-12
2401.0,경기도 성남시,분당구,구미동,분당구미-A-22,구미동 209번지,,2014,2.0,37.334692,127.11533,2025-11-12
2402.0,경기도 성남시,분당구,구미동,분당구미-A-23,구미동 196번지,,2014,5.0,37.339669,127.109283,2025-11-12
2403.0,경기도 성남시,분당구,구미동,분당구미-A-24,구미동 238번지,,2014,4.0,37.340189,127.124027,2025-11-12
2404.0,경기도 성남시,분당구,구미동,분당구미-A-25,구미동 211번지,,2015,4.0,37.33406,127.11798,2025-11-12
2405.0,경기도 성남시,분당구,구미동,분당구미-A-26,구미동 108번지,,2016,5.0,37.34501,127.11794,2025-11-12
2406.0,경기도 성남시,분당구,구미동,분당구미-A-27,구미동 138번지,,2016,4.0,37.34465,127.111,2025-11-12
2407.0,경기도 성남시,분당구,구미동,분당구미-A-28,구미동 208번지,,2019-12,5.0,37.33524,127.11516,2025-11-12
2408.0,경기도 성남시,분당구,구미동,분당구미-A-29,구미동 107,,2020-07,3.0,37.345646,127.11836,2025-11-12
2409.0,경기도 성남시,분당구,구미동,분당구미-A-30,구미동 208번지,,2019-12,6.0,37.33566,127.11572,2025-11-12
2410.0,경기도 성남시,분당구,구미동,분당구미-A-31,구미동 208번지,금곡로25번길 10,2019-12,4.0,37.33606,127.11617,2025-11-12
2411.0,경기도 성남시,분당구,구미동,분당구미-A-32,구미동 299,,2020-07,4.0,37.341065,127.117961,2025-11-12
2412.0,경기도 성남시,분당구,구미동,분당구미-A-33,구미동 209,,2020-07,5.0,37.337954,127.112664,2025-11-12
2413.0,경기도 성남시,분당구,구미동,분당구미-A-34,구미동 193-3,구미로144번길 64,2020-07,5.0,37.337944,127.112133,2025-11-12
2414.0,경기도 성남시,분당구,구미동,분당구미-A-35,구미동 298,구미로9번길 17,2020-07,3.0,37.350487,127.121403,2025-11-12
2415.0,경기도 성남시,분당구,구미동,분당구미-A-36,구미동 99,,2020-07,5.0,37.350448,127.12069,2025-11-12
2416.0,경기도 성남시,분당구,구미동,분당구미-A-37,구미동 119,,2020-07,5.0,37.344718,127.112102,2025-11-12
2417.0,경기도 성남시,분당구,구미동,분당구미-A-38,구미동 95-2,,2020-12,9.0,37.348591,127.120465,2025-11-12
2418.0,경기도 성남시,분당구,구미동,분당구미-A-39,구미동 109,,2020-12,4.0,37.34465,127.117631,2025-11-12
2419.0,경기도 성남시,분당구,구미동,분당구미-A-40,구미동 259-4,,2021-06,4.0,37.339191,127.126346,2025-11-12
2420.0,경기도 성남시,분당구,구미동,분당구미-A-41,구미동 180,,2021-06,4.0,37.339992,127.110182,2025-11-12
2421.0,경기도 성남시,분당구,구미동,분당구미-A-42,구미동 187-5,,2022-06,5.0,37.33817,127.11157,2025-11-12
2422.0,경기도 성남시,분당구,구미동,분당구미-A-43,구미동 197-12,성남대로 52,2022-08,4.0,37.337403,127.110304,2025-11-12
2423.0,경기도 성남시,분당구,구미동,분당구미-A-44,구미동 99,성남대로43번길 11,2022-10,4.0,37.341797,127.116127,2025-11-12
2424.0,경기도 성남시,분당구,구미동,분당구미-A-45,구미동 111,,2022-10,4.0,37.344654,127.119968,2025-11-12
2425.0,경기도 성남시,분당구,구미동,분당구미-A-46,구미동 200,,2022-10,4.0,37.343274,127.109225,2025-11-12
2426.0,경기도 성남시,분당구,구미동,분당구미-A-47,구미동 200,금곡로 23번길 11-1,2022-10,5.0,37.343415,127.105563,2025-11-12
2427.0,경기도 성남시,분당구,구미동,분당구미-A-48,구미동 197-15,미금로 66,2022-10,5.0,37.343488,127.104249,2025-11-12
2428.0,경기도 성남시,분당구,구미동,분당구미-A-49,구미동 177,미금로 63,2022-12,4.0,37.340664,127.109125,2025-11-12
2429.0,경기도 성남시,분당구,구미동,분당구미-A-50,구미동 174,,2022-12,4.0,37.339579,127.108721,2025-11-12
2430.0,경기도 성남시,분당구,구미동,분당구미-A-51,구미동 299,,2023-11,4.0,37.341556,127.119962,2025-11-12
2431.0,경기도 성남시,분당구,구미동,분당구미-A-52,구미동 128-9,,2023-11,5.0,37.344302,127.110849,2025-11-12
2432.0,경기도 성남시,분당구,구미동,분당구미-A-53,구미동 131-1,구미로 11,2023-08,3.0,37.344662,127.111316,2025-11-12
2433.0,경기도 성남시,분당구,구미동,분당구미-A-54,구미동 220,,2023-08,5.0,37.34037,127.116159,2025-11-12
2434.0,경기도 성남시,분당구,구미동,분당구미-A-55,구미동 201,,2023-08,3.0,37.339784,127.114247,2025-11-12
2435.0,경기도 성남시,분당구,구미동,분당구미-A-56,구미동 190,구미로173번길 82,2023-08,6.0,37.337495,127.109117,2025-11-12
2436.0,경기도 성남시,분당구,구미동,분당구미-A-57,구미동 72-1,미금일로86번길 24-9 (구미동),2023-11,5.0,37.352969,127.243,2025-11-12
2437.0,경기도 성남시,분당구,구미동,분당구미-A-58,구미동 267-1,미금일로86번길 24-9 (구미동),45383,4.0,37.341364,127.127419,2025-11-12
2438.0,경기도 성남시,분당구,구미동,분당구미-A-59,구미동 187-4,,2024-10,4.0,37.338487,127.110319,2025-11-12
2439.0,경기도 성남시,분당구,구미동,분당구미-A-60,구미동 209,,2024-10,4.0,37.336391,127.11336,2025-11-12
2440.0,경기도 성남시,분당구,구미동,분당구미-A-61,구미1동 78,,2024-10,4.0,37.350647,127.120152,2025-11-12
2441.0,경기도 성남시,분당구,구미동,분당구미-A-63,구미동 195,동원북로 26 (동원동),2025-03,4.0,37.341829,127.112871,2025-11-12
2442.0,경기도 성남시,분당구,구미동,분당구미-A-64,구미동 195,동막로245번길 97 (동원동),2025-03,5.0,37.341666,127.113651,2025-11-12
2443.0,경기도 성남시,분당구,구미동,분당구미-A-65,구미동 195,동막로 287 (동원동),2025-03,5.0,37.341125,127.114033,2025-11-12
2444.0,경기도 성남시,분당구,구미동,분당구미-A-66,구미동 195,미금일로80번길 5 (구미동),2025-03,5.0,37.341476,127.114789,2025-11-12
2445.0,경기도 성남시,분당구,구미동,분당구미-D-4,구미동 300,"미금일로 58 (구미동, 까치마을롯데, 선경아파트)",2023-11,3.0,37.350272,127.123391,2025-11-12
2446.0,경기도 성남시,분당구,구미1동,분당구미1-A-1,구미1동 51번지,미금로 151 (구미동),2012,4.0,37.34744,127.11098,2025-11-12
2447.0,경기도 성남시,분당구,구미1동,분당구미1-A-2,구미1동 32번지,,2012,5.0,37.34889,127.11138,2025-11-12
2448.0,경기도 성남시,분당구,구미1동,분당구미1-A-3,구미1동 73번지,,2013,3.0,37.351083,127.118161,2025-11-12
2449.0,경기도 성남시,분당구,구미1동,분당구미1-A-4,구미1동 87번지,돌마로 138 (구미동),2013,4.0,37.348802,127.118613,2025-11-12
2450.0,경기도 성남시,분당구,구미1동,분당구미1-A-5,구미1동 14-2번지,"미금일로90번길 23 (구미동, 까치마을건영빌라)",2013,3.0,37.34745,127.10726,2025-11-12
2451.0,경기도 성남시,분당구,구미1동,분당구미1-A-6,동원동 110-4번지,,2014,5.0,37.345906,127.098902,2025-11-12
2452.0,경기도 성남시,분당구,구미1동,분당구미1-A-7,동원동 222번지,미금일로90번길 2 (구미동),2014,5.0,37.358725,127.080259,2025-11-12
2453.0,경기도 성남시,분당구,구미1동,분당구미1-A-8,동원동 157-1번지,,2014,5.0,37.34983,127.09019,2025-11-12
2454.0,경기도 성남시,분당구,구미1동,분당구미1-A-9,구미1동 58-3번지,,2014,4.0,37.346534,127.110949,2025-11-12
2455.0,경기도 성남시,분당구,구미1동,분당구미1-A-10,구미1동 63번지,,2014,5.0,37.347641,127.112036,2025-11-12
2456.0,경기도 성남시,분당구,구미1동,분당구미1-A-11,구미1동 68번지,,2014,5.0,37.347,127.11598,2025-11-12
2457.0,경기도 성남시,분당구,구미1동,분당구미1-A-12,구미1동 93번지,,2015,5.0,37.34851,127.11833,2025-11-12
2458.0,경기도 성남시,분당구,구미1동,분당구미1-A-13,구미1동 21-3번지,,2015,2.0,37.34749,127.10896,2025-11-12
2459.0,경기도 성남시,분당구,구미1동,분당구미1-A-14,구미1동 71번지,,2015,2.0,37.352261,127.116315,2025-11-12
2460.0,경기도 성남시,분당구,구미1동,분당구미1-A-15,구미1동 22번지,,2010,5.0,37.348653,127.109885,2025-11-12
2461.0,경기도 성남시,분당구,구미1동,분당구미1-A-16,구미1동 67번지,미금로 151 (구미동),2010,5.0,37.34766,127.11529,2025-11-12
2462.0,경기도 성남시,분당구,구미1동,분당구미1-A-17,구미1동 54-6번지,,2010,2.0,37.345776,127.109888,2025-11-12
2463.0,경기도 성남시,분당구,구미1동,분당구미1-A-18,구미1동 59-5번지,미금로 148-1,2017-12,4.0,37.34616,127.11093,2025-11-12
2464.0,경기도 성남시,분당구,구미1동,분당구미1-A-19,구미1동 96-5번지,미금일로86번길 28-6,2017-12,4.0,37.34589,127.11035,2025-11-12
2465.0,경기도 성남시,분당구,구미1동,분당구미1-A-20,구미1동 19번지,,2017-12,3.0,37.34949,127.10574,2025-11-12
2466.0,경기도 성남시,분당구,구미1동,분당구미1-A-21,구미1동 67번지,금곡로 149,2018-07,4.0,37.34852,127.11591,2025-11-12
2467.0,경기도 성남시,분당구,구미1동,분당구미1-A-22,동원동 308-8번지,미금일로 101,2018-11,5.0,37.35174,127.08235,2025-11-12
2468.0,경기도 성남시,분당구,구미1동,분당구미1-A-23,동원동 57-33번지,,2018-11,4.0,37.34639,127.1008,2025-11-12
2469.0,경기도 성남시,분당구,구미1동,분당구미1-A-24,동원동 303-4번지,미금일로90번지 36,2019-09,5.0,37.35251,127.08113,2025-11-12
2470.0,경기도 성남시,분당구,구미1동,분당구미1-A-25,구미1동 21-2번지,,2019-09,4.0,37.34748,127.10925,2025-11-12
2471.0,경기도 성남시,분당구,구미1동,분당구미1-A-26,구미1동 68번지,,2019-09,5.0,37.34638,127.11469,2025-11-12
2472.0,경기도 성남시,분당구,구미1동,분당구미1-A-27,동원동 158-1번지,,2019-09,4.0,37.35188,127.08673,2025-11-12
2473.0,경기도 성남시,분당구,구미1동,분당구미1-A-28,구미1동 95-2,,2019-12,5.0,37.34649,127.11995,2025-11-12
2474.0,경기도 성남시,분당구,구미1동,분당구미1-A-29,구미1동 36-4,,2020-07,5.0,37.348366,127.110996,2025-11-12
2475.0,경기도 성남시,분당구,구미1동,분당구미1-A-30,동원동 102-2,,2020-07,5.0,37.345552,127.09939,2025-11-12
2476.0,경기도 성남시,분당구,구미1동,분당구미1-A-31,구미1동 91,,2020-12,4.0,37.348492,127.11999,2025-11-12
2477.0,경기도 성남시,분당구,구미1동,분당구미1-A-32,구미1동 17,,2020-12,5.0,37.345732,127.108651,2025-11-12
2478.0,경기도 성남시,분당구,구미1동,분당구미1-A-33,구미1동 74,,2021-06,4.0,37.351384,127.119513,2025-11-12
2479.0,경기도 성남시,분당구,구미1동,분당구미1-A-34,구미1동 31,,2021-06,4.0,37.349455,127.109963,2025-11-12
2480.0,경기도 성남시,분당구,구미1동,분당구미1-A-35,구미1동 93번지,,2021-10,5.0,37.34658,127.11834,2025-11-12
2481.0,경기도 성남시,분당구,구미1동,분당구미1-A-36,구미1동 24-1,,2022-04,3.0,37.349939,127.110358,2025-11-12
2482.0,경기도 성남시,분당구,구미1동,분당구미1-A-37,구미1동 32,,2022-06,5.0,37.34918,127.11104,2025-11-12
2483.0,경기도 성남시,분당구,구미1동,분당구미1-A-38,구미1동 7-1,,2022-08,5.0,37.349535,127.106441,2025-11-12
2484.0,경기도 성남시,분당구,구미1동,분당구미1-A-39,구미1동 43-2,,2022-08,5.0,37.34764,127.111243,2025-11-12
2485.0,경기도 성남시,분당구,구미1동,분당구미1-A-40,구미1동 72-2,,2022-08,4.0,37.351592,127.117343,2025-11-12
2486.0,경기도 성남시,분당구,구미1동,분당구미1-A-41,구미1동 89,,2022-08,5.0,37.348617,127.117054,2025-11-12
2487.0,경기도 성남시,분당구,구미1동,분당구미1-A-42,동원동 77,,2022-10,4.0,37.343499,127.102655,2025-11-12
2488.0,경기도 성남시,분당구,구미1동,분당구미1-A-43,구미1동 23-5,,2023-11,4.0,37.349942,127.109789,2025-11-12
2489.0,경기도 성남시,분당구,구미1동,분당구미1-A-45,구미1동 16,,2023-11,4.0,37.345924,127.107375,2025-11-12
2490.0,경기도 성남시,분당구,구미1동,분당구미1-A-46,동원동 96-5,,2023-11,3.0,37.345562,127.09721,2025-11-12
2491.0,경기도 성남시,분당구,판교동,분당판교-A-1,판교동 614-13번지,,2011,4.0,37.39096,127.08844,2025-11-12
2492.0,경기도 성남시,분당구,판교동,분당판교-A-2,판교동 615-7번지,,2011,4.0,37.390997,127.089515,2025-11-12
2493.0,경기도 성남시,분당구,판교동,분당판교-A-3,판교동 614-11번지,,2011,6.0,37.391199,127.090363,2025-11-12
2494.0,경기도 성남시,분당구,판교동,분당판교-A-4,판교동 612번지,,2011,4.0,37.391056,127.091111,2025-11-12
2495.0,경기도 성남시,분당구,판교동,분당판교-A-5,판교동 611-5번지,,2011,4.0,37.391021,127.09252,2025-11-12
2496.0,경기도 성남시,분당구,판교동,분당판교-A-6,판교동 618-11번지,,2011,5.0,37.390464,127.089336,2025-11-12
2497.0,경기도 성남시,분당구,판교동,분당판교-A-7,판교동 621-8번지,,2011,5.0,37.390043,127.089176,2025-11-12
2498.0,경기도 성남시,분당구,판교동,분당판교-A-8,판교동 595-3번지,,2011,5.0,37.390249,127.091966,2025-11-12
2499.0,경기도 성남시,분당구,판교동,분당판교-A-9,판교동 596-4번지,판교원로286번길 3 (판교동),2011,5.0,37.389914,127.091815,2025-11-12
2500.0,경기도 성남시,분당구,판교동,분당판교-A-10,판교동 597번지,,2011,5.0,37.389859,127.091408,2025-11-12
2501.0,경기도 성남시,분당구,판교동,분당판교-A-11,판교동 589-1번지,,2011,5.0,37.389527,127.091678,2025-11-12
2502.0,경기도 성남시,분당구,판교동,분당판교-A-12,판교동 611-5번지,,2011,5.0,37.390104,127.093963,2025-11-12
2503.0,경기도 성남시,분당구,판교동,분당판교-A-13,판교동 605-9번지,,2011,5.0,37.389986,127.092992,2025-11-12
2504.0,경기도 성남시,분당구,판교동,분당판교-A-14,판교동 586-8번지,,2011,3.0,37.389244,127.093352,2025-11-12
2505.0,경기도 성남시,분당구,판교동,분당판교-A-15,판교동 633-1번지,서판교로180번길 18-2 (판교동),2011,5.0,37.386692,127.086625,2025-11-12
2506.0,경기도 성남시,분당구,판교동,분당판교-A-16,판교동 636-1번지,서판교로180번길 18-2 (판교동),2011,4.0,37.38636,127.090577,2025-11-12
2507.0,경기도 성남시,분당구,판교동,분당판교-A-17,판교동 641-8번지,서판교로180번길 18-2 (판교동),2011,3.0,37.386975,127.097783,2025-11-12
2508.0,경기도 성남시,분당구,판교동,분당판교-A-18,판교동 647-2번지,,2011,5.0,37.38713,127.100156,2025-11-12
2509.0,경기도 성남시,분당구,판교동,분당판교-A-19,판교동 658번지,,2011,4.0,37.386588,127.097662,2025-11-12
2510.0,경기도 성남시,분당구,판교동,분당판교-A-20,판교동 649-3번지,서판교로180번길 3-3 (판교동),2011,4.0,37.38656,127.09908,2025-11-12
2511.0,경기도 성남시,분당구,판교동,분당판교-A-21,판교동 647번지,,2011,3.0,37.386461,127.100199,2025-11-12
2512.0,경기도 성남시,분당구,판교동,분당판교-A-22,판교동 639-4번지,,2011,4.0,37.387446,127.099175,2025-11-12
2513.0,경기도 성남시,분당구,판교동,분당판교-A-23,판교동 657-1번지,,2011,3.0,37.38566,127.099585,2025-11-12
2514.0,경기도 성남시,분당구,판교동,분당판교-A-24,판교동 649-2번지,,2011,3.0,37.385844,127.100212,2025-11-12
2515.0,경기도 성남시,분당구,판교동,분당판교-A-25,판교동 500번지,,2011,1.0,37.398611,127.086882,2025-11-12
2516.0,경기도 성남시,분당구,판교동,분당판교-A-26,판교동 500번지,판교로 185 (판교동),2011,3.0,37.398858,127.089886,2025-11-12
2517.0,경기도 성남시,분당구,판교동,분당판교-A-27,판교동 500번지,,2011,1.0,37.400435,127.090186,2025-11-12
2518.0,경기도 성남시,분당구,판교동,분당판교-A-28,판교동 480-5번지,,2011,4.0,37.403027,127.092614,2025-11-12
2519.0,경기도 성남시,분당구,판교동,분당판교-A-29,판교동 486-12번지,,2011,4.0,37.402772,127.093853,2025-11-12
